session_id,player_id,acquisition_channel,session_date,days_since_signup,game_category,device,session_minutes,bets_placed,net_revenue_usd
S001016,P100219,Organic,2025-03-26,0,Sportsbook,Mobile Web,14,29,1.94
S001017,P100219,Organic,2025-03-27,1,Sportsbook,Android App,21,54,-27.91
S001018,P100219,Organic,2025-03-29,3,Bingo,iOS App,24,28,-84.16
S001019,P100219,Organic,2025-04-12,17,Table Games,iOS App,11,24,-14.75
S001020,P100219,Organic,2025-04-17,22,Sportsbook,Desktop,19,41,34.86
S001021,P100219,Organic,2025-04-22,27,Live Dealer,Mobile Web,10,17,2.34
S001022,P100219,Organic,2025-04-27,32,Live Dealer,iOS App,15,18,10.82
S001023,P100219,Organic,2025-05-02,37,Table Games,Android App,10,7,-6.86
S001024,P100219,Organic,2025-05-03,38,Table Games,Mobile Web,18,34,170.62
S001025,P100219,Organic,2025-05-04,39,Live Dealer,Mobile Web,10,17,-1.3
S001026,P100220,Retail Crossover,2025-01-10,0,Bingo,Mobile Web,9,13,-10.72
S001027,P100221,Paid Social,2025-06-01,0,Live Dealer,Android App,11,31,-61.99
S001028,P100221,Paid Social,2025-06-02,1,Table Games,Desktop,5,9,14.75
S001029,P100222,Affiliate,2025-05-13,0,Live Dealer,Android App,20,31,12.6
S001030,P100222,Affiliate,2025-05-14,1,Live Dealer,Mobile Web,37,94,-82.17
S001031,P100222,Affiliate,2025-05-19,6,Sportsbook,iOS App,24,73,148.09
S001032,P100222,Affiliate,2025-05-27,14,Table Games,Mobile Web,19,49,-62.45
S001033,P100222,Affiliate,2025-05-30,17,Sportsbook,Android App,20,13,-35.11
S001034,P100222,Affiliate,2025-06-13,31,Table Games,iOS App,12,36,3.67
S001035,P100222,Affiliate,2025-06-16,34,Live Dealer,iOS App,54,144,-6.05
S001036,P100222,Affiliate,2025-06-17,35,Bingo,Android App,44,114,6.85
S001037,P100223,Organic,2025-01-12,0,Table Games,iOS App,1,1,1.57
S001038,P100223,Organic,2025-01-15,3,Table Games,Desktop,40,126,-216.78
S001039,P100223,Organic,2025-01-17,5,Sportsbook,Mobile Web,8,14,-13.25
S001040,P100223,Organic,2025-01-18,6,Live Dealer,iOS App,9,10,2.11
S001041,P100223,Organic,2025-01-19,7,Live Dealer,Desktop,15,19,-19.17
S001042,P100223,Organic,2025-01-20,8,Sportsbook,Android App,20,46,-78.91
S001043,P100223,Organic,2025-01-23,11,Sportsbook,iOS App,8,23,7.0
S001044,P100223,Organic,2025-01-28,16,Bingo,Desktop,11,5,12.09
S001045,P100224,Affiliate,2025-01-17,0,Sportsbook,Desktop,17,36,-15.38
S001046,P100224,Affiliate,2025-01-31,14,Bingo,Android App,34,43,-44.29
S001047,P100224,Affiliate,2025-02-02,16,Bingo,iOS App,9,6,3.81
S001048,P100224,Affiliate,2025-02-03,17,Table Games,iOS App,20,36,32.56
S001049,P100224,Affiliate,2025-02-08,22,Bingo,Android App,7,11,10.04
S001050,P100224,Affiliate,2025-02-09,23,Bingo,Mobile Web,16,39,-41.01
S001051,P100225,Organic,2025-03-31,0,Bingo,Desktop,25,65,-202.01
S001052,P100225,Organic,2025-04-08,8,Table Games,Mobile Web,19,20,23.18
S001053,P100226,Paid Social,2025-05-08,0,Live Dealer,Desktop,25,14,-10.84
S001054,P100226,Paid Social,2025-05-16,8,Live Dealer,Desktop,7,12,-5.52
S001055,P100226,Paid Social,2025-05-18,10,Live Dealer,Android App,16,40,83.77
S001056,P100226,Paid Social,2025-05-26,18,Bingo,Mobile Web,51,78,-87.74
S001057,P100227,Organic,2025-04-23,0,Bingo,Desktop,14,27,65.58
S001058,P100227,Organic,2025-04-25,2,Table Games,iOS App,14,39,-9.74
S001059,P100227,Organic,2025-04-26,3,Bingo,Mobile Web,11,19,37.84
S001060,P100227,Organic,2025-04-28,5,Table Games,Android App,40,119,2.12
S001061,P100227,Organic,2025-04-29,6,Table Games,iOS App,33,25,14.54
S001062,P100228,Paid Search,2025-06-28,0,Live Dealer,iOS App,52,49,334.07
S001063,P100229,Retail Crossover,2025-05-08,0,Live Dealer,Desktop,19,31,4.97
S001064,P100229,Retail Crossover,2025-05-10,2,Table Games,Android App,68,197,115.98
S001065,P100230,Organic,2025-01-06,0,Bingo,Android App,35,107,58.97
S001066,P100230,Organic,2025-01-14,8,Bingo,Mobile Web,37,57,241.15
S001067,P100230,Organic,2025-01-15,9,Slots,iOS App,22,44,-41.4
S001068,P100230,Organic,2025-01-16,10,Table Games,iOS App,17,17,-19.66
S001069,P100231,Retail Crossover,2025-05-16,0,Sportsbook,Mobile Web,18,34,-3.38
S001070,P100232,Retail Crossover,2025-05-30,0,Table Games,Desktop,41,44,-24.77
S001071,P100232,Retail Crossover,2025-06-13,14,Table Games,Desktop,11,8,4.09
S001072,P100232,Retail Crossover,2025-06-14,15,Bingo,Android App,34,31,8.06
S001073,P100233,Retail Crossover,2025-06-22,0,Bingo,Mobile Web,4,5,5.19
S001074,P100233,Retail Crossover,2025-06-27,5,Sportsbook,Mobile Web,21,16,-62.15
S001075,P100233,Retail Crossover,2025-07-05,13,Bingo,Desktop,43,25,2.37
S001076,P100234,Paid Search,2025-03-02,0,Sportsbook,iOS App,32,100,336.84
S001077,P100234,Paid Search,2025-03-05,3,Sportsbook,Android App,8,8,3.31
S001078,P100234,Paid Search,2025-03-13,11,Live Dealer,iOS App,7,19,-13.97
S001079,P100234,Paid Search,2025-03-14,12,Table Games,Android App,29,14,4.36
S001080,P100234,Paid Search,2025-03-19,17,Sportsbook,iOS App,43,89,27.26
S001081,P100235,Retail Crossover,2025-03-17,0,Live Dealer,Mobile Web,16,8,18.63
S001082,P100235,Retail Crossover,2025-03-18,1,Bingo,Desktop,25,65,319.25
S001083,P100236,Retail Crossover,2025-05-21,0,Bingo,iOS App,37,32,42.49
S001084,P100237,Retail Crossover,2025-05-12,0,Live Dealer,Mobile Web,28,75,-303.81
S001085,P100238,Organic,2025-02-04,0,Table Games,Mobile Web,20,62,25.12
S001086,P100238,Organic,2025-02-05,1,Bingo,Android App,5,4,-0.45
S001087,P100238,Organic,2025-02-06,2,Sportsbook,Android App,8,24,60.63
S001088,P100239,Paid Social,2025-01-09,0,Slots,Mobile Web,16,10,21.1
S001089,P100239,Paid Social,2025-01-17,8,Table Games,iOS App,2,2,-2.63
S001090,P100239,Paid Social,2025-01-18,9,Table Games,Desktop,29,65,-196.72
S001091,P100240,Affiliate,2025-02-23,0,Table Games,Desktop,23,44,5.72
S001092,P100240,Affiliate,2025-02-25,2,Table Games,iOS App,41,125,-218.41
S001093,P100240,Affiliate,2025-02-28,5,Slots,Mobile Web,55,24,55.43
S001094,P100240,Affiliate,2025-03-02,7,Bingo,iOS App,3,2,3.69
S001095,P100240,Affiliate,2025-03-10,15,Live Dealer,Android App,10,5,0.15
S001096,P100240,Affiliate,2025-03-13,18,Sportsbook,Desktop,40,65,-17.76
S001097,P100240,Affiliate,2025-03-21,26,Slots,Android App,39,57,-195.72
S001098,P100240,Affiliate,2025-03-22,27,Live Dealer,Desktop,3,8,6.34
S001099,P100240,Affiliate,2025-03-23,28,Slots,Mobile Web,75,223,-119.18
S001100,P100240,Affiliate,2025-03-24,29,Live Dealer,Desktop,45,72,6.72
S001101,P100240,Affiliate,2025-03-25,30,Table Games,Desktop,6,18,-27.14
S001102,P100240,Affiliate,2025-03-30,35,Slots,iOS App,9,5,-2.36
S001103,P100240,Affiliate,2025-04-01,37,Live Dealer,Mobile Web,5,11,13.25
S001104,P100240,Affiliate,2025-04-03,39,Sportsbook,Android App,11,30,33.56
S001105,P100240,Affiliate,2025-04-08,44,Table Games,Mobile Web,44,40,-27.48
S001106,P100240,Affiliate,2025-04-22,58,Table Games,iOS App,32,93,169.56
S001107,P100240,Affiliate,2025-04-24,60,Table Games,Desktop,25,33,266.31
S001108,P100240,Affiliate,2025-04-25,61,Bingo,Mobile Web,22,44,-69.23
S001109,P100240,Affiliate,2025-04-27,63,Sportsbook,Android App,14,21,77.18
S001110,P100240,Affiliate,2025-04-29,65,Bingo,Mobile Web,20,13,-33.78
S001111,P100240,Affiliate,2025-04-30,66,Bingo,Android App,42,89,-19.09
S001112,P100240,Affiliate,2025-05-01,67,Live Dealer,iOS App,10,14,-61.48
S001113,P100240,Affiliate,2025-05-03,69,Slots,iOS App,6,3,13.45
S001114,P100240,Affiliate,2025-05-04,70,Sportsbook,Desktop,114,342,-216.25
S001115,P100240,Affiliate,2025-05-18,84,Slots,iOS App,29,81,-32.68
S001116,P100240,Affiliate,2025-05-26,92,Bingo,Desktop,37,40,317.78
S001117,P100240,Affiliate,2025-05-27,93,Bingo,Desktop,24,64,1.43
S001118,P100240,Affiliate,2025-06-10,107,Table Games,iOS App,10,5,13.15
S001119,P100240,Affiliate,2025-06-12,109,Bingo,Desktop,27,73,141.11
S001120,P100240,Affiliate,2025-06-26,123,Table Games,Desktop,29,89,-24.44
S001121,P100240,Affiliate,2025-06-29,126,Sportsbook,Mobile Web,214,514,3735.54
S001122,P100240,Affiliate,2025-07-07,134,Slots,Desktop,4,5,-11.95
S001123,P100240,Affiliate,2025-07-12,139,Sportsbook,Mobile Web,58,168,-163.89
S001124,P100240,Affiliate,2025-07-15,142,Live Dealer,Mobile Web,30,22,-134.64
S001125,P100241,Paid Search,2025-05-13,0,Slots,Desktop,8,5,-7.42
S001126,P100241,Paid Search,2025-05-14,1,Live Dealer,Desktop,20,57,-0.11
S001127,P100241,Paid Search,2025-05-19,6,Bingo,Mobile Web,13,18,44.26
S001128,P100241,Paid Search,2025-05-24,11,Bingo,iOS App,91,76,559.11
S001129,P100241,Paid Search,2025-06-01,19,Table Games,Mobile Web,30,81,-118.16
S001130,P100242,Paid Search,2025-04-04,0,Bingo,Desktop,8,21,69.06
S001131,P100243,Organic,2025-06-25,0,Table Games,iOS App,7,21,-6.69
S001132,P100244,Paid Search,2025-04-25,0,Table Games,Mobile Web,21,64,58.65
S001133,P100244,Paid Search,2025-05-03,8,Bingo,Mobile Web,30,68,-149.56
S001134,P100245,Organic,2025-01-30,0,Sportsbook,Mobile Web,10,25,35.98
S001135,P100245,Organic,2025-02-07,8,Sportsbook,Mobile Web,5,13,63.31
S001136,P100245,Organic,2025-02-09,10,Live Dealer,iOS App,18,45,70.82
S001137,P100245,Organic,2025-02-23,24,Live Dealer,Desktop,150,235,-272.28
S001138,P100245,Organic,2025-03-09,38,Table Games,iOS App,119,272,-333.23
S001139,P100245,Organic,2025-03-14,43,Slots,Mobile Web,32,42,-7.66
S001140,P100245,Organic,2025-03-22,51,Live Dealer,Desktop,21,50,100.47
S001141,P100245,Organic,2025-03-25,54,Slots,Mobile Web,19,56,222.09
S001142,P100245,Organic,2025-04-02,62,Sportsbook,Android App,14,26,-62.87
S001143,P100245,Organic,2025-04-10,70,Slots,Android App,17,34,45.74
S001144,P100245,Organic,2025-04-12,72,Bingo,Mobile Web,7,6,-5.86
S001145,P100245,Organic,2025-04-15,75,Slots,iOS App,18,37,81.77
S001146,P100245,Organic,2025-04-23,83,Sportsbook,iOS App,19,23,75.8
S001147,P100245,Organic,2025-04-26,86,Slots,Android App,39,94,135.1
S001148,P100245,Organic,2025-05-04,94,Table Games,Desktop,17,17,-2.71
S001149,P100245,Organic,2025-05-05,95,Live Dealer,Desktop,41,43,99.55
S001150,P100245,Organic,2025-05-19,109,Live Dealer,Android App,29,20,-27.42
S001151,P100245,Organic,2025-05-24,114,Slots,Mobile Web,35,100,-194.53
S001152,P100246,Retail Crossover,2025-01-04,0,Live Dealer,Desktop,7,15,-10.89
S001153,P100247,Organic,2025-01-26,0,Bingo,Desktop,38,45,7.26
S001154,P100247,Organic,2025-01-29,3,Table Games,Mobile Web,16,9,-8.51
S001155,P100247,Organic,2025-01-30,4,Live Dealer,Mobile Web,13,13,-14.58
S001156,P100248,Paid Search,2025-02-24,0,Table Games,Mobile Web,47,36,113.39
S001157,P100249,Paid Social,2025-06-23,0,Slots,Mobile Web,19,25,-139.76
S001158,P100250,Paid Social,2025-06-27,0,Sportsbook,Mobile Web,49,76,110.7
S001159,P100250,Paid Social,2025-06-28,1,Slots,Android App,25,42,16.03
S001160,P100250,Paid Social,2025-06-29,2,Slots,Desktop,10,10,3.07
S001161,P100250,Paid Social,2025-07-02,5,Sportsbook,Android App,25,63,48.76
S001162,P100250,Paid Social,2025-07-16,19,Table Games,iOS App,16,47,-44.99
S001163,P100250,Paid Social,2025-07-24,27,Table Games,Desktop,21,51,137.88
S001164,P100250,Paid Social,2025-07-25,28,Bingo,Mobile Web,24,51,214.89
S001165,P100250,Paid Social,2025-08-02,36,Table Games,Desktop,16,7,-14.34
S001166,P100250,Paid Social,2025-08-05,39,Live Dealer,Desktop,10,26,29.92
S001167,P100250,Paid Social,2025-08-19,53,Live Dealer,Mobile Web,21,11,29.15
S001168,P100251,Affiliate,2025-05-01,0,Bingo,Desktop,41,92,925.56
S001169,P100251,Affiliate,2025-05-15,14,Live Dealer,Desktop,7,11,31.46
S001170,P100251,Affiliate,2025-05-20,19,Slots,Mobile Web,30,73,-4.7
S001171,P100252,Paid Social,2025-04-28,0,Table Games,iOS App,14,7,-8.13
S001172,P100253,Retail Crossover,2025-05-02,0,Slots,iOS App,26,59,152.53
S001173,P100253,Retail Crossover,2025-05-05,3,Table Games,Desktop,28,53,-29.82
S001174,P100253,Retail Crossover,2025-05-07,5,Live Dealer,Mobile Web,20,42,-48.88
S001175,P100253,Retail Crossover,2025-05-08,6,Bingo,Mobile Web,59,91,-58.17
S001176,P100253,Retail Crossover,2025-05-09,7,Live Dealer,Mobile Web,25,41,-307.1
S001177,P100253,Retail Crossover,2025-05-17,15,Table Games,Desktop,2,5,7.29
S001178,P100254,Affiliate,2025-03-31,0,Bingo,iOS App,47,37,65.02
S001179,P100254,Affiliate,2025-04-08,8,Sportsbook,iOS App,17,50,-3.19
S001180,P100254,Affiliate,2025-04-22,22,Table Games,Desktop,41,100,10.77
S001181,P100254,Affiliate,2025-05-06,36,Sportsbook,Desktop,18,49,-173.55
S001182,P100254,Affiliate,2025-05-20,50,Slots,Mobile Web,55,93,-817.77
S001183,P100255,Organic,2025-02-13,0,Bingo,iOS App,11,22,53.33
S001184,P100255,Organic,2025-02-14,1,Sportsbook,iOS App,50,66,146.06
S001185,P100255,Organic,2025-02-19,6,Live Dealer,Android App,19,40,-64.71
S001186,P100255,Organic,2025-02-27,14,Live Dealer,Mobile Web,18,35,-80.65
S001187,P100256,Paid Social,2025-06-21,0,Bingo,Android App,3,1,-3.14
S001188,P100256,Paid Social,2025-06-24,3,Live Dealer,Mobile Web,15,9,-0.1
S001189,P100256,Paid Social,2025-07-08,17,Live Dealer,Mobile Web,32,23,-66.8
S001190,P100257,Paid Search,2025-05-29,0,Bingo,Android App,115,46,-248.84
S001191,P100258,Affiliate,2025-06-11,0,Live Dealer,Android App,56,133,-288.79
S001192,P100258,Affiliate,2025-06-19,8,Sportsbook,Desktop,42,55,24.34
S001193,P100258,Affiliate,2025-06-21,10,Bingo,iOS App,6,14,-12.07
S001194,P100258,Affiliate,2025-06-22,11,Slots,iOS App,6,7,41.16
S001195,P100259,Paid Social,2025-02-05,0,Live Dealer,Mobile Web,32,47,-48.27
S001196,P100260,Paid Search,2025-04-05,0,Sportsbook,Mobile Web,12,20,14.09
S001197,P100260,Paid Search,2025-04-19,14,Slots,iOS App,8,10,5.24
S001198,P100260,Paid Search,2025-04-21,16,Slots,iOS App,27,71,17.5
S001199,P100260,Paid Search,2025-04-22,17,Live Dealer,Desktop,13,23,-158.49
S001200,P100260,Paid Search,2025-04-30,25,Bingo,Mobile Web,46,75,136.85
S001201,P100261,Paid Social,2025-06-11,0,Sportsbook,Android App,24,39,22.35
S001202,P100261,Paid Social,2025-06-14,3,Bingo,Desktop,57,94,459.1
S001203,P100261,Paid Social,2025-06-16,5,Table Games,iOS App,11,14,-125.02
S001204,P100262,Paid Search,2025-02-10,0,Slots,Desktop,4,4,11.19
S001205,P100262,Paid Search,2025-02-18,8,Bingo,Android App,3,3,-3.32
S001206,P100263,Paid Search,2025-04-28,0,Live Dealer,Desktop,16,45,-16.69
S001207,P100263,Paid Search,2025-05-06,8,Sportsbook,Mobile Web,11,20,-49.96
S001208,P100264,Affiliate,2025-06-22,0,Bingo,Mobile Web,202,488,-322.38
S001209,P100264,Affiliate,2025-07-06,14,Live Dealer,Android App,47,53,-101.09
S001210,P100264,Affiliate,2025-07-08,16,Table Games,iOS App,25,48,-257.4
S001211,P100264,Affiliate,2025-07-10,18,Bingo,Android App,25,68,252.42
S001212,P100264,Affiliate,2025-07-24,32,Bingo,Mobile Web,17,23,42.61
S001213,P100264,Affiliate,2025-07-25,33,Slots,Desktop,25,13,5.09
S001214,P100264,Affiliate,2025-07-28,36,Bingo,Mobile Web,8,24,115.52
S001215,P100265,Paid Social,2025-02-26,0,Slots,Android App,12,35,68.97
S001216,P100265,Paid Social,2025-03-03,5,Bingo,Desktop,17,32,38.68
S001217,P100265,Paid Social,2025-03-11,13,Table Games,Mobile Web,5,2,-3.56
S001218,P100265,Paid Social,2025-03-13,15,Bingo,Mobile Web,71,61,-78.4
S001219,P100266,Organic,2025-04-09,0,Slots,Android App,40,75,16.8
S001220,P100266,Organic,2025-04-10,1,Slots,iOS App,36,32,0.5
S001221,P100267,Affiliate,2025-02-21,0,Slots,Mobile Web,10,6,-22.02
S001222,P100267,Affiliate,2025-02-24,3,Sportsbook,iOS App,31,53,28.03
S001223,P100267,Affiliate,2025-03-10,17,Bingo,Desktop,34,25,18.77
S001224,P100267,Affiliate,2025-03-13,20,Table Games,iOS App,29,78,46.38
S001225,P100267,Affiliate,2025-03-14,21,Bingo,Mobile Web,31,48,40.0
S001226,P100267,Affiliate,2025-03-19,26,Table Games,Mobile Web,14,43,52.55
S001227,P100267,Affiliate,2025-03-20,27,Live Dealer,Desktop,14,6,4.93
S001228,P100267,Affiliate,2025-03-23,30,Sportsbook,Android App,5,13,8.09
S001229,P100267,Affiliate,2025-03-25,32,Sportsbook,iOS App,48,67,-138.92
S001230,P100267,Affiliate,2025-03-30,37,Live Dealer,Mobile Web,19,39,83.67
S001231,P100267,Affiliate,2025-03-31,38,Sportsbook,Android App,19,8,36.19
S001232,P100267,Affiliate,2025-04-05,43,Bingo,iOS App,18,36,120.97
S001233,P100267,Affiliate,2025-04-19,57,Sportsbook,Desktop,12,11,-30.22
S001234,P100268,Paid Social,2025-05-18,0,Bingo,Mobile Web,31,81,128.47
S001235,P100268,Paid Social,2025-05-19,1,Table Games,Android App,15,26,68.29
S001236,P100268,Paid Social,2025-05-22,4,Table Games,Desktop,28,22,3.84
S001237,P100268,Paid Social,2025-05-30,12,Bingo,Android App,9,11,-2.2
S001238,P100269,Paid Social,2025-04-21,0,Table Games,Desktop,12,34,-4.92
S001239,P100269,Paid Social,2025-04-22,1,Live Dealer,Desktop,24,32,-0.77
S001240,P100269,Paid Social,2025-04-23,2,Sportsbook,Android App,13,19,110.78
S001241,P100269,Paid Social,2025-04-24,3,Live Dealer,Android App,8,14,113.0
S001242,P100269,Paid Social,2025-05-08,17,Table Games,Desktop,63,159,-323.73
S001243,P100269,Paid Social,2025-05-09,18,Sportsbook,Mobile Web,5,4,3.95
S001244,P100269,Paid Social,2025-05-17,26,Sportsbook,Mobile Web,12,5,-0.73
S001245,P100270,Organic,2025-04-03,0,Live Dealer,Desktop,37,81,4.11
S001246,P100270,Organic,2025-04-04,1,Live Dealer,iOS App,4,6,-15.91
S001247,P100270,Organic,2025-04-05,2,Sportsbook,Android App,73,198,18.48
S001248,P100270,Organic,2025-04-07,4,Sportsbook,iOS App,3,7,1.69
S001249,P100270,Organic,2025-04-15,12,Sportsbook,iOS App,3,9,-2.9
S001250,P100270,Organic,2025-04-20,17,Live Dealer,Desktop,6,7,-10.95
S001251,P100270,Organic,2025-04-21,18,Live Dealer,Android App,108,182,57.13
S001252,P100270,Organic,2025-04-23,20,Live Dealer,iOS App,18,53,-25.75
S001253,P100270,Organic,2025-04-26,23,Bingo,Mobile Web,59,56,65.05
S001254,P100270,Organic,2025-05-10,37,Bingo,iOS App,39,89,-175.14
S001255,P100271,Paid Social,2025-01-27,0,Sportsbook,Android App,26,58,114.62
S001256,P100272,Affiliate,2025-06-09,0,Bingo,Android App,8,7,23.22
S001257,P100272,Affiliate,2025-06-10,1,Live Dealer,Mobile Web,14,32,43.92
S001258,P100272,Affiliate,2025-06-24,15,Sportsbook,iOS App,11,25,-27.32
S001259,P100272,Affiliate,2025-06-25,16,Sportsbook,iOS App,28,80,356.72
S001260,P100272,Affiliate,2025-06-26,17,Sportsbook,Mobile Web,32,31,1.75
S001261,P100273,Affiliate,2025-04-22,0,Table Games,Mobile Web,32,81,-113.48
S001262,P100274,Affiliate,2025-04-17,0,Sportsbook,iOS App,13,19,7.49
S001263,P100274,Affiliate,2025-04-18,1,Slots,Android App,14,9,16.07
S001264,P100275,Paid Social,2025-05-14,0,Bingo,iOS App,4,4,3.38
S001265,P100275,Paid Social,2025-05-19,5,Live Dealer,iOS App,31,13,17.87
S001266,P100276,Paid Search,2025-04-21,0,Live Dealer,iOS App,56,76,-112.62
S001267,P100276,Paid Search,2025-04-23,2,Bingo,iOS App,84,65,-12.62
S001268,P100276,Paid Search,2025-04-25,4,Sportsbook,Android App,10,19,90.13
S001269,P100276,Paid Search,2025-04-27,6,Sportsbook,Desktop,29,45,388.49
S001270,P100276,Paid Search,2025-04-29,8,Table Games,iOS App,22,16,-3.82
S001271,P100276,Paid Search,2025-04-30,9,Sportsbook,Desktop,69,166,27.22
S001272,P100277,Paid Social,2025-01-07,0,Bingo,Android App,146,349,45.63
S001273,P100277,Paid Social,2025-01-12,5,Sportsbook,Android App,7,5,1.6
S001274,P100277,Paid Social,2025-01-17,10,Table Games,iOS App,21,49,93.47
S001275,P100277,Paid Social,2025-01-31,24,Bingo,Android App,5,12,-4.82
S001276,P100277,Paid Social,2025-02-14,38,Live Dealer,Mobile Web,74,126,-237.98
S001277,P100277,Paid Social,2025-02-15,39,Slots,Mobile Web,24,56,-8.61
S001278,P100277,Paid Social,2025-02-23,47,Table Games,Desktop,29,61,106.74
S001279,P100277,Paid Social,2025-02-24,48,Table Games,Android App,9,8,-23.5
S001280,P100277,Paid Social,2025-02-26,50,Bingo,Mobile Web,12,28,6.74
S001281,P100277,Paid Social,2025-02-27,51,Slots,Android App,11,13,0.33
S001282,P100277,Paid Social,2025-03-13,65,Bingo,iOS App,28,21,32.23
S001283,P100277,Paid Social,2025-03-15,67,Slots,Desktop,13,32,173.13
S001284,P100277,Paid Social,2025-03-23,75,Table Games,iOS App,5,13,29.27
S001285,P100277,Paid Social,2025-03-26,78,Table Games,Android App,12,15,-23.82
S001286,P100277,Paid Social,2025-03-31,83,Sportsbook,iOS App,156,278,21.17
S001287,P100277,Paid Social,2025-04-05,88,Table Games,Mobile Web,24,20,-40.83
S001288,P100277,Paid Social,2025-04-06,89,Table Games,Mobile Web,8,19,-52.21
S001289,P100277,Paid Social,2025-04-20,103,Live Dealer,Mobile Web,25,73,-9.61
S001290,P100277,Paid Social,2025-04-21,104,Table Games,Android App,17,17,-46.22
S001291,P100277,Paid Social,2025-04-29,112,Slots,iOS App,7,16,6.39
S001292,P100277,Paid Social,2025-04-30,113,Slots,Mobile Web,33,102,-166.17
S001293,P100277,Paid Social,2025-05-02,115,Sportsbook,Android App,22,62,407.12
S001294,P100278,Paid Search,2025-01-11,0,Table Games,Desktop,14,23,127.1
S001295,P100278,Paid Search,2025-01-12,1,Table Games,Mobile Web,24,46,28.2
S001296,P100278,Paid Search,2025-01-13,2,Live Dealer,iOS App,8,17,73.99
S001297,P100278,Paid Search,2025-01-15,4,Bingo,iOS App,37,97,176.86
S001298,P100278,Paid Search,2025-01-16,5,Live Dealer,Android App,2,4,-5.86
S001299,P100279,Retail Crossover,2025-06-17,0,Bingo,Desktop,18,16,-81.13
S001300,P100280,Organic,2025-03-05,0,Live Dealer,Desktop,51,55,9.21
S001301,P100280,Organic,2025-03-08,3,Table Games,iOS App,6,3,7.06
S001302,P100280,Organic,2025-03-16,11,Bingo,Mobile Web,64,145,-16.93
S001303,P100280,Organic,2025-03-19,14,Bingo,Desktop,15,22,40.95
S001304,P100281,Organic,2025-02-14,0,Live Dealer,Android App,22,33,-31.4
S001305,P100282,Organic,2025-03-13,0,Sportsbook,Mobile Web,17,11,3.07
S001306,P100282,Organic,2025-03-14,1,Table Games,iOS App,57,98,1020.13
S001307,P100282,Organic,2025-03-16,3,Table Games,Android App,16,51,-46.3
S001308,P100282,Organic,2025-03-17,4,Slots,Desktop,26,65,-395.09
S001309,P100283,Paid Search,2025-06-03,0,Slots,Desktop,15,30,113.38
